HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,93.98634244838237,89.21313733320977,0.0,0.0,60.60406848025733
1,89.44842283753036,89.29080170851508,0.0,0.0,60.60406848025733
2,92.342574839389,90.48150209280077,0.0,0.0,60.60406848025733
3,101.85531078353733,96.58357011354964,0.0,0.0,60.60406848025733
4,128.11965346062271,108.62793423579303,0.0,0.0,60.60406848025733
5,172.2894692256516,116.8801215978767,0.0,0.0,60.60406848025733
6,235.74636300040055,118.32665076622591,0.0,0.0,60.60406848025733
7,333.3326545510705,117.81482454446703,0.0,0.0,60.60406848025733
8,444.0915545759524,116.52328146420987,0.0,0.0,60.60406848025733
9,501.15466013356513,115.02483551318845,0.0,0.0,60.60406848025733
10,491.6861557942233,113.8609929451577,0.0,0.0,60.60406848025733
11,465.0026227286028,113.2082913472103,0.0,0.0,60.60406848025733
12,447.781121235697,112.79517100407625,0.0,0.0,60.60406848025733
13,439.65445317527747,112.37212371826209,0.0,0.0,60.60406848025733
14,434.8693700037684,111.8826263134297,0.0,0.0,60.60406848025733
15,429.65043759985383,111.3079283054059,0.0,0.0,60.60406848025733
16,424.3735681000344,110.2539949417117,0.0,0.0,60.60406848025733
17,419.5696140742391,108.89787578582786,0.0,0.0,60.60406848025733
18,413.60356306755557,107.71008432828468,0.0,0.0,60.60406848025733
19,399.2487534270873,106.16365322699917,0.0,0.0,60.60406848025733
20,366.49853349006094,101.74503583174491,0.0,0.0,60.60406848025733
21,310.0114226651838,94.38623626415576,0.0,0.0,60.60406848025733
22,220.67649937772234,89.8723371212299,0.0,0.0,60.60406848025733
23,131.45134036477214,91.78112220764146,0.0,0.0,60.60406848025733
