HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,69.6409885070296,75.32890030053923,0.0,0.0,34.6160995399054
1,61.35030148677771,63.058464490450824,0.0,0.0,34.6160995399054
2,70.22838251983167,70.49815805141583,0.0,0.0,34.6160995399054
3,113.54728855119168,113.62709441551974,0.0,0.0,34.6160995399054
4,189.57362500186997,190.90088814955442,0.0,0.0,34.6160995399054
5,268.54505622249644,273.1473139249354,0.0,0.0,34.6160995399054
6,332.3438661655817,338.9685284541199,0.0,0.0,34.6160995399054
7,393.13682047525896,398.39697383000396,0.0,0.0,34.6160995399054
8,459.67520729152477,462.7215543893664,0.0,0.0,34.6160995399054
9,513.6567924177942,514.605683253361,0.0,0.0,34.6160995399054
10,538.8471863260655,539.3856541560248,0.0,0.0,34.6160995399054
11,544.6030101556868,546.7203627366288,0.0,0.0,34.6160995399054
12,545.162660854528,548.5320229163548,0.0,0.0,34.6160995399054
13,545.1953903724394,548.9055117093604,0.0,0.0,34.6160995399054
14,545.1953903724377,548.9366924579328,0.0,0.0,34.6160995399054
15,545.1953903724391,548.8347291212817,0.0,0.0,34.6160995399054
16,544.7637904375454,547.108333294208,0.0,0.0,34.6160995399054
17,539.6121655460512,535.7578559288609,0.0,0.0,34.6160995399054
18,514.5363076747126,498.430525266207,0.0,0.0,34.6160995399054
19,448.54624421568803,428.1389201237604,0.0,0.0,34.6160995399054
20,341.557818211816,331.45817213792026,0.0,0.0,34.6160995399054
21,223.77676303907572,229.88898453345706,0.0,0.0,34.6160995399054
22,134.5683639058677,150.43326568603538,0.0,0.0,34.6160995399054
23,88.93210340186056,101.70799189347488,0.0,0.0,34.6160995399054
