HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,8483.278406369554,9482.574415940511,0.0,0.0,3185.309111195586
1,8480.765205938606,9527.44550969052,0.0,0.0,3185.309111195586
2,8643.747403316385,9624.047936072639,0.0,0.0,3185.309111195586
3,9417.59741678684,9842.674372746465,0.0,0.0,3185.309111195586
4,12131.428168402736,10276.731811523448,0.0,0.0,3185.309111195586
5,18636.182078394253,10974.855036808884,0.0,0.0,3185.309111195586
6,28284.434858417684,11972.010976938098,0.0,0.0,3185.309111195586
7,35822.12747695156,13207.53067720859,0.0,0.0,3185.309111195586
8,39173.97475529807,14375.991286057684,0.0,0.0,3185.309111195586
9,40418.55763963709,15095.308734600341,0.0,0.0,3185.309111195586
10,40789.31536982153,15267.922410231375,0.0,0.0,3185.309111195586
11,40831.61371901934,15090.754986102775,0.0,0.0,3185.309111195586
12,40796.74532671809,14713.182767427967,0.0,0.0,3185.309111195586
13,40325.20394815611,14123.8303504357,0.0,0.0,3185.309111195586
14,38378.329329801156,13243.171752929695,0.0,0.0,3185.309111195586
15,33930.10271117692,12212.288433368398,0.0,0.0,3185.309111195586
16,27185.16622889733,11362.83970289966,0.0,0.0,3185.309111195586
17,19639.875231980343,10728.540179912869,0.0,0.0,3185.309111195586
18,13834.229226532454,10118.563561072726,0.0,0.0,3185.309111195586
19,10841.56225679464,9701.344519981978,0.0,0.0,3185.309111195586
20,9563.935172713207,9683.925753079935,0.0,0.0,3185.309111195586
21,9050.37753307602,9782.603825495804,0.0,0.0,3185.309111195586
22,8826.732665080277,9741.082031250005,0.0,0.0,3185.309111195586
23,8611.3318965519,9561.994779146626,0.0,0.0,3185.309111195586
