HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1386.9550781249718,1386.955078125,0.0,0.0,278.63628194821683
1,1386.9550781249877,1386.9550781250016,0.0,0.0,278.63628194821683
2,1386.9550781249734,1386.955078124986,0.0,0.0,278.63628194821683
3,1386.9550781250596,1386.9550781250118,0.0,0.0,278.63628194821683
4,1405.1157362196127,1393.4009446364173,0.0,0.0,278.63628194821683
5,1553.9398188682187,1452.224732619062,0.0,0.0,278.63628194821683
6,1987.2395314184619,1682.475027231068,0.0,0.0,278.63628194821683
7,2665.013564303449,2148.7029641958443,0.0,0.0,278.63628194821683
8,3451.518068277053,2827.8428814227764,0.0,0.0,278.63628194821683
9,4008.9873935509286,3454.103069598851,0.0,0.0,278.63628194821683
10,4199.386694429465,3914.900376539963,0.0,0.0,278.63628194821683
11,4227.8700077451385,4167.164290208083,0.0,0.0,278.63628194821683
12,4229.458541928574,4228.4755249023565,0.0,0.0,278.63628194821683
13,4229.458541928578,4233.506324181188,0.0,0.0,278.63628194821683
14,4225.193730730649,4229.030897874097,0.0,0.0,278.63628194821683
15,4183.954031407139,4180.746072622446,0.0,0.0,278.63628194821683
16,4015.15437264279,3957.0978816105808,0.0,0.0,278.63628194821683
17,3574.5704041696595,3373.097071721001,0.0,0.0,278.63628194821683
18,2976.649575887497,2649.6129525991573,0.0,0.0,278.63628194821683
19,2355.2203467357904,2039.6723210261416,0.0,0.0,278.63628194821683
20,1820.389395410543,1621.6386613112234,0.0,0.0,278.63628194821683
21,1499.5162849280275,1430.1396813025865,0.0,0.0,278.63628194821683
22,1395.0480143229229,1386.9550781249995,0.0,0.0,278.63628194821683
23,1386.95507812503,1386.9550781249975,0.0,0.0,278.63628194821683
