HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,4797.993571898941,4799.231811523437,0.0,0.0,537.9627575206467
1,4797.99357189896,4799.231811523434,0.0,0.0,537.9627575206467
2,4734.595703124991,4734.595703125001,0.0,0.0,537.9627575206467
3,4734.595703124998,4734.595703124995,0.0,0.0,537.9627575206467
4,4734.595703124997,4734.595703124999,0.0,0.0,537.9627575206467
5,3513.8349510589724,3499.557047526039,0.0,0.0,537.9627575206467
6,1029.479736328121,1029.4797363281214,0.0,0.0,537.9627575206467
7,1029.479736328119,1029.479736328121,0.0,0.0,537.9627575206467
8,4797.993571898941,4797.993571898941,0.0,0.0,537.9627575206467
9,4797.993571898941,4797.993571898941,0.0,0.0,537.9627575206467
10,4797.993571898941,4797.993571898941,0.0,0.0,537.9627575206467
11,4797.993571898941,4797.993571898941,0.0,0.0,537.9627575206467
12,4797.993571898941,4797.993571898941,0.0,0.0,537.9627575206467
13,4797.993571898941,4797.993571898941,0.0,0.0,537.9627575206467
14,4797.993571898941,4797.993571898941,0.0,0.0,537.9627575206467
15,4797.993571898941,4797.993571898941,0.0,0.0,537.9627575206467
16,258.5445556640552,258.54455566405886,0.0,0.0,537.9627575206467
17,2982.36714976916,3044.5311818677283,0.0,0.0,537.9627575206467
18,4543.482427487437,4557.591120793267,0.0,0.0,537.9627575206467
19,4973.418307366493,4983.241295447713,0.0,0.0,537.9627575206467
20,4849.5043402777665,4848.951894906844,0.0,0.0,537.9627575206467
21,4797.993571898935,4799.231811523432,0.0,0.0,537.9627575206467
22,4797.99357189895,4799.231811523429,0.0,0.0,537.9627575206467
23,4797.993571898944,4799.231811523433,0.0,0.0,537.9627575206467
