HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,129.80048794216336,134.50325246957635,0.0,0.0,10.59972304153313
1,131.4504896726633,137.23909847552957,0.0,0.0,10.59972304153313
2,141.28319388787662,150.47100419264459,0.0,0.0,10.59972304153313
3,163.76220890206474,168.8399445460401,0.0,0.0,10.59972304153313
4,212.18184086006673,198.7134380340575,0.0,0.0,10.59972304153313
5,259.9689278438158,241.82551472003595,0.0,0.0,10.59972304153313
6,282.52376383931994,273.8282711322488,0.0,0.0,10.59972304153313
7,290.8411176542663,287.69492193368825,0.0,0.0,10.59972304153313
8,293.3656825507728,292.29185192401576,0.0,0.0,10.59972304153313
9,293.71550449648873,293.0984849196209,0.0,0.0,10.59972304153313
10,293.7876364755439,293.16461680485645,0.0,0.0,10.59972304153313
11,293.78681402096686,292.948244535006,0.0,0.0,10.59972304153313
12,293.754074038216,292.41022462111346,0.0,0.0,10.59972304153313
13,293.55372192850473,291.4081406226525,0.0,0.0,10.59972304153313
14,291.91679890950365,289.7879591721754,0.0,0.0,10.59972304153313
15,274.51743910047685,268.88756223825305,0.0,0.0,10.59972304153313
16,241.83838948801633,233.63961571913518,0.0,0.0,10.59972304153313
17,206.3456799152707,196.68057221632722,0.0,0.0,10.59972304153313
18,175.11163201459829,168.2719613588772,0.0,0.0,10.59972304153313
19,154.38789461216044,153.91083541283234,0.0,0.0,10.59972304153313
20,143.2362553388234,147.03215613731976,0.0,0.0,10.59972304153313
21,136.6201181813686,141.59449914785534,0.0,0.0,10.59972304153313
22,133.0658179389111,137.7684781001163,0.0,0.0,10.59972304153313
23,131.45725335015416,136.16136228121232,0.0,0.0,10.59972304153313
