HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,784.9377979263837,784.9144046490019,0.0,0.0,144.8026361715747
1,785.0014461356508,784.9452995887167,0.0,0.0,144.8026361715747
2,785.4082795943243,785.1342538686845,0.0,0.0,144.8026361715747
3,787.5821848902464,786.9007316002521,0.0,0.0,144.8026361715747
4,807.7936567401503,800.3128339327307,0.0,0.0,144.8026361715747
5,919.7914342185927,843.1994558481045,0.0,0.0,144.8026361715747
6,1147.322235692084,926.0877961378814,0.0,0.0,144.8026361715747
7,1447.241340023344,1036.1345807589048,0.0,0.0,144.8026361715747
8,1682.173822044866,1133.6389723557697,0.0,0.0,144.8026361715747
9,1786.8537751997953,1192.172161395731,0.0,0.0,144.8026361715747
10,1834.6351657443547,1218.7039595383858,0.0,0.0,144.8026361715747
11,1839.9121407110529,1223.58045900785,0.0,0.0,144.8026361715747
12,1809.723992943303,1205.9734321007418,0.0,0.0,144.8026361715747
13,1779.3747610040984,1187.808439988357,0.0,0.0,144.8026361715747
14,1746.0884413445062,1180.9555887075562,0.0,0.0,144.8026361715747
15,1657.553585359416,1151.930519104004,0.0,0.0,144.8026361715747
16,1445.4434886947029,1044.3289131751444,0.0,0.0,144.8026361715747
17,1164.6611737364528,913.2282444880552,0.0,0.0,144.8026361715747
18,939.5355488861131,834.5298731877242,0.0,0.0,144.8026361715747
19,828.4322963436817,798.0278073824369,0.0,0.0,144.8026361715747
20,799.7343296328785,786.2881821852473,0.0,0.0,144.8026361715747
21,792.1355733469578,784.9144046490005,0.0,0.0,144.8026361715747
22,786.9524851831918,784.9144046489993,0.0,0.0,144.8026361715747
23,784.795268208598,784.7940403864923,0.0,0.0,144.8026361715747
