HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,9315.841859196882,9320.844251757417,-26.121474854049694,-15.490120694598822,134.35304549003268
1,9323.306775602072,9321.281567066446,-26.121474854049694,-15.490120694598822,134.35304549003268
2,9333.767671935495,9329.711534178516,-26.121474854049694,-15.490120694598822,134.35304549003268
3,9348.573768105438,9347.124790002434,-26.121474854049694,-15.490120694598822,134.35304549003268
4,9533.533076836678,9532.054326595997,-26.121474854049694,-15.490120694598822,134.35304549003268
5,9684.146014985385,9687.669639991556,-26.121474854049694,-15.490120694598822,134.35304549003268
6,9689.997341667664,9699.445191371624,-26.121474854049694,-15.490120694598822,134.35304549003268
7,9637.121981156306,9638.967049681745,-26.121474854049694,-15.490120694598822,134.35304549003268
8,9623.463774072481,9613.671232220537,-26.121474854049694,-15.490120694598822,134.35304549003268
9,9609.99385083477,9607.150094936587,-26.121474854049694,-15.490120694598822,134.35304549003268
10,9602.811405166009,9598.732337981695,-26.121474854049694,-15.490120694598822,134.35304549003268
11,9591.54914042941,9585.936771983277,-26.121474854049694,-15.490120694598822,134.35304549003268
12,9601.249905229413,9597.076403183259,-26.121474854049694,-15.490120694598822,134.35304549003268
13,9640.016396722422,9633.213279201762,-26.121474854049694,-15.490120694598822,134.35304549003268
14,9682.014065727524,9674.558030239485,-26.121474854049694,-15.490120694598822,134.35304549003268
15,9740.746105265342,9737.254693382281,-26.121474854049694,-15.490120694598822,134.35304549003268
16,9747.297474395536,9753.980166845316,-26.121474854049694,-15.490120694598822,134.35304549003268
17,9714.283850895843,9719.23365087921,-26.121474854049694,-15.490120694598822,134.35304549003268
18,9687.95895201545,9695.410237888758,-26.121474854049694,-15.490120694598822,134.35304549003268
19,9684.303152039258,9689.156001683226,-26.121474854049694,-15.490120694598822,134.35304549003268
20,9671.083390986605,9677.506330588847,-26.121474854049694,-15.490120694598822,134.35304549003268
21,9649.819677005535,9654.406617078734,-26.121474854049694,-15.490120694598822,134.35304549003268
22,9459.79414683514,9463.049772475411,-26.121474854049694,-15.490120694598822,134.35304549003268
23,9315.352027127305,9322.529244342819,-26.121474854049694,-15.490120694598822,134.35304549003268
