HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,18.55291283998346,11.546631895578823,0.0,0.0,25.397496475307474
1,54.00954811783079,12.226159004065014,0.0,0.0,25.397496475307474
2,95.63724510879712,13.686234290782863,0.0,0.0,25.397496475307474
3,122.41677510053547,15.108761869944612,0.0,0.0,25.397496475307474
4,147.08839987612293,19.362270584473354,0.0,0.0,25.397496475307474
5,168.67588301545274,24.8164125222428,0.0,0.0,25.397496475307474
6,196.5842637906156,34.94401586972755,0.0,0.0,25.397496475307474
7,214.03293485020282,41.432277642764035,0.0,0.0,25.397496475307474
8,215.96488873711905,41.44980786396909,0.0,0.0,25.397496475307474
9,216.54590136063902,41.44946377093994,0.0,0.0,25.397496475307474
10,216.6347118940385,41.43340316185596,0.0,0.0,25.397496475307474
11,216.6138214790954,41.34340161543639,0.0,0.0,25.397496475307474
12,216.56153584988158,41.09854725691036,0.0,0.0,25.397496475307474
13,216.1989351944905,40.6672409681176,0.0,0.0,25.397496475307474
14,214.29794211405843,39.985016621076255,0.0,0.0,25.397496475307474
15,208.58883943228827,38.771094698172476,0.0,0.0,25.397496475307474
16,184.25253374092458,33.14871690823499,0.0,0.0,25.397496475307474
17,144.46536190939113,22.184213344867725,0.0,0.0,25.397496475307474
18,112.21542280935182,13.866483825903842,0.0,0.0,25.397496475307474
19,82.7870156993346,11.564495847775536,0.0,0.0,25.397496475307474
20,46.84000524250523,11.45777750015259,0.0,0.0,25.397496475307474
21,22.102603546961824,11.457777500152847,0.0,0.0,25.397496475307474
22,14.45333593741273,11.457777500152726,0.0,0.0,25.397496475307474
23,13.052242154820426,11.457777500152629,0.0,0.0,25.397496475307474
