HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,125.50067357906606,184.6462853505058,0.0,0.0,560.8475170837868
1,124.21497771748801,382.6044828708365,0.0,0.0,560.8475170837868
2,161.5648892574313,538.8827659900336,0.0,0.0,560.8475170837868
3,383.87612552571346,691.4776033254799,0.0,0.0,560.8475170837868
4,680.292276258211,885.5771956810572,0.0,0.0,560.8475170837868
5,858.7040049819599,939.3663388765758,0.0,0.0,560.8475170837868
6,950.4041171603953,966.4194963895351,0.0,0.0,560.8475170837868
7,1002.9421425304166,988.680462763862,0.0,0.0,560.8475170837868
8,1043.4504015692314,1005.5685835618226,0.0,0.0,560.8475170837868
9,1069.0883157664284,1020.2111540574283,0.0,0.0,560.8475170837868
10,1075.7448251073818,1030.4081632173982,0.0,0.0,560.8475170837868
11,1076.3069822815607,1034.3304707453806,0.0,0.0,560.8475170837868
12,1076.3069822815614,1034.918852292576,0.0,0.0,560.8475170837868
13,1076.0550024975284,1029.5115118760336,0.0,0.0,560.8475170837868
14,1072.9930787068167,1005.8577742943402,0.0,0.0,560.8475170837868
15,1060.9627443510883,945.620469753559,0.0,0.0,560.8475170837868
16,1038.9737732401306,776.0865858518158,0.0,0.0,560.8475170837868
17,1004.3861625349832,636.9918699998129,0.0,0.0,560.8475170837868
18,903.2339693266725,375.05502392695576,0.0,0.0,560.8475170837868
19,569.240874834895,176.69533392099297,0.0,0.0,560.8475170837868
20,339.4362828338768,127.35447568159827,0.0,0.0,560.8475170837868
21,368.294327834562,123.50524176084244,0.0,0.0,560.8475170837868
22,244.86160009391722,123.50524176084124,0.0,0.0,560.8475170837868
23,148.27942762704498,127.92427811255848,0.0,0.0,560.8475170837868
