HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,18.3478751566212,18.37818571237419,0.0,0.0,20.257649653804172
1,18.833922974451067,18.81931414970993,0.0,0.0,20.257649653804172
2,22.08479471316211,21.5307583075301,0.0,0.0,20.257649653804172
3,29.360197425346996,24.735604763031297,0.0,0.0,20.257649653804172
4,48.91821072750152,26.448589178232094,0.0,0.0,20.257649653804172
5,84.18890610325785,27.463794304774453,0.0,0.0,20.257649653804172
6,124.58625379832961,28.86347458912783,0.0,0.0,20.257649653804172
7,164.53910347511004,31.406911391478577,0.0,0.0,20.257649653804172
8,196.83707157588086,34.227255381070634,0.0,0.0,20.257649653804172
9,212.05442938676705,35.83392539391161,0.0,0.0,20.257649653804172
10,214.8031007394021,36.17896710909338,0.0,0.0,20.257649653804172
11,212.99195570233186,35.46630584276646,0.0,0.0,20.257649653804172
12,208.52098880051648,33.01642472927417,0.0,0.0,20.257649653804172
13,198.4670172358837,29.378487623655065,0.0,0.0,20.257649653804172
14,176.99746824681034,26.400649217458948,0.0,0.0,20.257649653804172
15,139.79633406569658,24.47973236670866,0.0,0.0,20.257649653804172
16,89.8902258379708,22.783546924591157,0.0,0.0,20.257649653804172
17,48.20118913613976,21.144559860229663,0.0,0.0,20.257649653804172
18,28.97675033364677,19.625807211949347,0.0,0.0,20.257649653804172
19,23.435374716688735,18.683483563936743,0.0,0.0,20.257649653804172
20,20.401532366814997,18.406171615307162,0.0,0.0,20.257649653804172
21,18.615149888956207,18.378185712374346,0.0,0.0,20.257649653804172
22,18.34787515662207,18.378185712374226,0.0,0.0,20.257649653804172
23,18.347875156622443,18.37818571237416,0.0,0.0,20.257649653804172
