HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,17292.050201298807,17099.654484675484,0.0,0.0,1162.1613023480902
1,15582.427027208922,15488.292949969938,0.0,0.0,1162.1613023480902
2,15233.96994357615,15498.260883037723,0.0,0.0,1162.1613023480902
3,16248.371516553509,16995.721576397318,0.0,0.0,1162.1613023480902
4,19405.869597102435,20085.03416090744,0.0,0.0,1162.1613023480902
5,23095.924845845122,23296.765399639364,0.0,0.0,1162.1613023480902
6,26162.239284004652,25957.044565054053,0.0,0.0,1162.1613023480902
7,29439.506502933335,29021.064922626254,0.0,0.0,1162.1613023480902
8,32027.47874760528,31480.579251802883,0.0,0.0,1162.1613023480902
9,33060.642024365254,32439.768254206683,0.0,0.0,1162.1613023480902
10,33254.60173461437,32614.86974158653,0.0,0.0,1162.1613023480902
11,33268.49760536387,32624.681509164664,0.0,0.0,1162.1613023480902
12,33264.20539990412,32595.070857121507,0.0,0.0,1162.1613023480902
13,33231.31451299079,32487.76061072717,0.0,0.0,1162.1613023480902
14,33123.71860033505,32212.79417067307,0.0,0.0,1162.1613023480902
15,32797.20246647499,31754.63750751202,0.0,0.0,1162.1613023480902
16,32285.695933608775,31210.42895507814,0.0,0.0,1162.1613023480902
17,31895.022689176196,30906.825214092525,0.0,0.0,1162.1613023480902
18,31706.587987906925,30633.73345477762,0.0,0.0,1162.1613023480902
19,31393.54938936759,30107.57296048676,0.0,0.0,1162.1613023480902
20,29922.798461446466,28884.436335637016,0.0,0.0,1162.1613023480902
21,26849.529858117887,26408.11889648436,0.0,0.0,1162.1613023480902
22,23737.194586625974,23545.46073091944,0.0,0.0,1162.1613023480902
23,20453.09112338385,20200.85310246392,0.0,0.0,1162.1613023480902
