HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,196.33423687579875,251.5114137209377,0.0,0.0
1,200.7440687157613,255.82179421644986,0.0,0.0
2,228.1132723051869,272.20858793992,0.0,0.0
3,266.9375633736809,298.5493294642545,0.0,0.0
4,322.67805744039435,338.0811893756572,0.0,0.0
5,463.36692804211856,393.0909778888402,0.0,0.0
6,752.6802267608213,470.3373134319593,0.0,0.0
7,1020.1789801001981,558.5405687185448,0.0,0.0
8,1143.4398830603786,617.5560737022985,0.0,0.0
9,1186.8981097575763,645.7070271418636,0.0,0.0
10,1198.979927735309,656.8132476806643,0.0,0.0
11,1200.3101081701948,655.9683834956247,0.0,0.0
12,1199.7507353450112,643.1682859567518,0.0,0.0
13,1187.8762702795725,609.5411368149979,0.0,0.0
14,1132.7116194100167,550.8674137408917,0.0,0.0
15,1001.659186469182,481.05886928851805,0.0,0.0
16,802.8464716768824,409.5212370065546,0.0,0.0
17,604.4335145913766,353.28744477492137,0.0,0.0
18,452.1571801430385,313.5503205519459,0.0,0.0
19,347.0167218204611,269.4300610468939,0.0,0.0
20,270.55923292372194,246.8860836029052,0.0,0.0
21,220.67335849338482,246.07594710130041,0.0,0.0
22,200.6660454410262,248.33976789621238,0.0,0.0
23,196.63135081324634,54.38646316809946,0.0,0.0
