HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,691.4623505457033,698.7289528479951,0.0,0.0
1,680.768093416055,692.5380689180818,0.0,0.0
2,698.2318047417425,684.771968548109,0.0,0.0
3,766.5588408137928,677.5203646146382,0.0,0.0
4,909.1936894559286,673.0461713350747,0.0,0.0
5,1116.9418356007454,674.2667975792513,0.0,0.0
6,1389.0978549066072,679.7064138559192,0.0,0.0
7,1750.7501481447152,687.5209555992751,0.0,0.0
8,2137.110886847832,701.2661778376656,0.0,0.0
9,2337.067411693112,722.342112614558,0.0,0.0
10,2379.5573291997757,739.1216976459215,0.0,0.0
11,2383.117234854858,745.9699167104875,0.0,0.0
12,2382.26900789107,747.8502408541227,0.0,0.0
13,2367.8254305667765,748.0960564246554,0.0,0.0
14,2297.652679092576,747.940873366136,0.0,0.0
15,2162.030050109626,745.2988369281478,0.0,0.0
16,2043.54189478849,736.8407416710506,0.0,0.0
17,1967.1807897575027,727.5989655714774,0.0,0.0
18,1854.3439718078312,721.166444631723,0.0,0.0
19,1631.6688320115968,716.000033451961,0.0,0.0
20,1297.911947199216,711.1051870492795,0.0,0.0
21,983.1836288276816,707.4283599853524,0.0,0.0
22,794.8259423500755,705.2191936786355,0.0,0.0
23,720.5151646639755,11.147728119222243,0.0,0.0
