HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,-4793.119074116411,-4708.856092919167,0.0,-712.4620514696161
1,-4327.185424071472,-4122.347279945409,0.0,-712.4620514696161
2,-3916.1606877662603,-3748.105299736652,0.0,-712.4620514696161
3,-3483.3000889569375,-3350.0958738595054,0.0,-712.4620514696161
4,-3163.122941001383,-2966.974388151924,0.0,-712.4620514696161
5,-2474.189693893099,-2558.01344115778,0.0,-712.4620514696161
6,-915.3342069508653,-2569.617643564155,0.0,-712.4620514696161
7,5050.479514397711,-2407.6196095411033,0.0,-712.4620514696161
8,8332.220002948474,-2488.2713373319716,0.0,-712.4620514696161
9,11524.01684782227,-2768.384019703621,0.0,-712.4620514696161
10,14815.881166673757,-2989.9502939304557,0.0,-712.4620514696161
11,17038.36851117238,-3549.754234047262,0.0,-712.4620514696161
12,19920.944166586858,-4344.561851111135,0.0,-712.4620514696161
13,21862.079578318448,-6489.330680141841,0.0,-712.4620514696161
14,22599.92177739822,-7109.349069849308,0.0,-712.4620514696161
15,19699.978690202614,-7549.860498865546,0.0,-712.4620514696161
16,6319.262457272272,-7791.662181627122,0.0,-712.4620514696161
17,-2810.905482996935,-8167.9423658079195,0.0,-712.4620514696161
18,-7349.407209222003,-7985.575579278619,0.0,-712.4620514696161
19,-7108.598144303056,-7274.471549537436,0.0,-712.4620514696161
20,-6825.63546528535,-6837.320454017994,0.0,-712.4620514696161
21,-6410.859838898478,-6328.208460912889,0.0,-712.4620514696161
22,-5889.652174164545,-5759.097146080141,0.0,-712.4620514696161
23,-5363.242338068509,-349.6991692558052,0.0,-712.4620514696161
