HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,34.53773337482057,-2.0352335293828503,0.0,-315.8494182419699
1,56.401051720324986,-2.9623330407968993,0.0,-315.8494182419699
2,69.75921687101807,17.07269354806424,0.0,-315.8494182419699
3,109.18475170434826,55.20541633268261,0.0,-315.8494182419699
4,424.8794546825301,379.39981060053134,0.0,-315.8494182419699
5,777.9465033250206,694.3914031957313,0.0,-315.8494182419699
6,2194.0904564480993,1732.6649710472814,0.0,-315.8494182419699
7,2413.449411907395,1759.9455565140977,0.0,-315.8494182419699
8,3085.8284029515817,1965.8850902013587,0.0,-315.8494182419699
9,3544.6804663033095,2022.6811485044693,0.0,-315.8494182419699
10,3920.060821197394,1770.5023284048443,0.0,-315.8494182419699
11,4146.668492543129,1498.112699062206,0.0,-315.8494182419699
12,4399.067318803342,1303.2573267951543,0.0,-315.8494182419699
13,4617.474315540544,1214.8529022076905,0.0,-315.8494182419699
14,4623.6825551300735,1158.6702413205494,0.0,-315.8494182419699
15,4492.462759638998,1160.170179164296,0.0,-315.8494182419699
16,3504.359010213856,1332.140030057633,0.0,-315.8494182419699
17,3344.1637040900914,1298.6365073173813,0.0,-315.8494182419699
18,2354.329787581395,710.5730425782373,0.0,-315.8494182419699
19,1219.7604557858494,429.1094275515006,0.0,-315.8494182419699
20,997.8263228359626,450.5771087277065,0.0,-315.8494182419699
21,119.31144411280812,-21.233218089271872,0.0,-315.8494182419699
22,-90.93083102852108,-59.10355218460874,0.0,-315.8494182419699
23,-33.853204730173026,-12.759208218390265,0.0,-315.8494182419699
