HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,35095.67361111047,34525.526479867825,0.0,0.0
1,34737.68244133108,34527.506422776525,0.0,0.0
2,34888.473599137316,34750.06122295646,0.0,0.0
3,36192.35771372281,35109.175593449756,0.0,0.0
4,41339.52768797878,35898.097092848606,0.0,0.0
5,56825.07323096216,38302.07155198314,0.0,0.0
6,84554.23263889068,42356.94035456732,0.0,0.0
7,113681.78805974596,46569.09859525259,0.0,0.0
8,133867.77417085704,48822.50296724761,0.0,0.0
9,141510.8958931988,48637.75176532449,0.0,0.0
10,141048.7443277057,47047.708195613035,0.0,0.0
11,139827.40623503324,45334.82898888225,0.0,0.0
12,140104.1031788791,43972.35340294504,0.0,0.0
13,140318.90800107748,42962.09183443518,0.0,0.0
14,136757.87203663753,42152.264986478425,0.0,0.0
15,125875.30214319903,40997.880784254834,0.0,0.0
16,110325.35843211228,39472.7656250001,0.0,0.0
17,92836.79253472213,37812.00398137025,0.0,0.0
18,76576.61001855801,36497.042630709184,0.0,0.0
19,62467.34777598129,35845.65106670675,0.0,0.0
20,51506.15984195429,35501.06189903849,0.0,0.0
21,44056.9918283049,35077.246920072204,0.0,0.0
22,39015.282252754005,34765.51295823323,0.0,0.0
23,36136.88273766818,-220.73832715618346,0.0,0.0
