HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,7678.1383257751695,7687.714238093457,0.0,0.0
1,7619.134397075508,7628.698246882503,0.0,0.0
2,7579.126850230406,7592.215163010771,0.0,0.0
3,7580.598945237868,7595.578279935429,0.0,0.0
4,7837.151825535786,7852.563321627108,0.0,0.0
5,8038.938682351472,8052.821256197394,0.0,0.0
6,8128.799239703355,8142.8740985576815,0.0,0.0
7,8219.499509847908,8232.603675255432,0.0,0.0
8,8608.229525862043,8623.753953200128,0.0,0.0
9,8942.406895429185,8957.347557654732,0.0,0.0
10,9105.11803871824,9120.155212402344,0.0,0.0
11,9534.573230962611,9551.664785531852,0.0,0.0
12,9833.485276730096,9849.82670241141,0.0,0.0
13,10186.68064348358,10204.842050405652,0.0,0.0
14,10417.688768408709,10434.67256047175,0.0,0.0
15,10153.939954501891,10168.556950495795,0.0,0.0
16,9948.570112323436,9964.094585712151,0.0,0.0
17,9546.414764053503,9560.103736290555,0.0,0.0
18,9250.922939490492,9265.631638746987,0.0,0.0
19,9106.50932972634,9120.786668043867,0.0,0.0
20,8704.646533016094,8716.615516075728,0.0,0.0
21,8350.945110452618,8362.498896672168,0.0,0.0
22,8012.349059357042,8022.405264047464,0.0,0.0
23,7746.656309865978,74.98672586995463,0.0,0.0
