HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,22106.782731680778,22105.41761192911,0.0,0.0
1,21861.659557590865,21875.804687499978,0.0,0.0
2,21741.03883051944,21787.434908353236,0.0,0.0
3,21856.994754251045,21921.223651592634,0.0,0.0
4,22440.388671874964,22476.819786658667,0.0,0.0
5,23072.628801484512,23042.47688176077,0.0,0.0
6,23621.51212284564,23505.906850961503,0.0,0.0
7,24238.056558309283,24068.15074744598,0.0,0.0
8,25017.370203244656,24849.57731745796,0.0,0.0
9,25646.717709829827,25502.794414813652,0.0,0.0
10,25979.31477490414,25858.96294696515,0.0,0.0
11,26299.53123503343,26193.514855018035,0.0,0.0
12,26460.16358357272,26353.59290489798,0.0,0.0
13,26608.46720096978,26476.529334435094,0.0,0.0
14,26673.961551125314,26473.758695162254,0.0,0.0
15,26377.48858057944,26143.629375751203,0.0,0.0
16,26023.848254909113,25825.384333683938,0.0,0.0
17,25549.30604196595,25390.50893930287,0.0,0.0
18,25071.657162954838,24941.903001051658,0.0,0.0
19,24635.90099676704,24533.840163010824,0.0,0.0
20,23991.905090098324,23916.010685847377,0.0,0.0
21,23295.073036398557,23240.54124098556,0.0,0.0
22,22776.48953095071,22738.462158203092,0.0,0.0
23,22400.62891373347,276.90730362570093,0.0,0.0
