HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,5395.335821960879,5764.45792876916,66.14946607766132,-40.989495320809695,546.792250240815
1,5195.72109779487,5362.614807769844,66.14946607766132,-40.989495320809695,546.792250240815
2,5170.974253535842,5283.783065488827,66.14946607766132,-40.989495320809695,546.792250240815
3,5185.776732324367,5254.164358649435,66.14946607766132,-40.989495320809695,546.792250240815
4,5453.633834475095,5467.679013852493,66.14946607766132,-40.989495320809695,546.792250240815
5,5712.899888927267,5672.972067332154,66.14946607766132,-40.989495320809695,546.792250240815
6,5788.100665386177,5788.774080082942,66.14946607766132,-40.989495320809695,546.792250240815
7,6869.184841962125,6155.464588660488,66.14946607766132,-40.989495320809695,546.792250240815
8,7927.165398029004,6830.429479327893,66.14946607766132,-40.989495320809695,546.792250240815
9,8572.911790594957,8281.045209651318,66.14946607766132,-40.989495320809695,546.792250240815
10,9352.649534537773,9334.149341224243,66.14946607766132,-40.989495320809695,546.792250240815
11,9516.289281344929,9472.317449548733,66.14946607766132,-40.989495320809695,546.792250240815
12,9543.126441023895,9646.50796843685,66.14946607766132,-40.989495320809695,546.792250240815
13,9562.317699314923,9762.994087820078,66.14946607766132,-40.989495320809695,546.792250240815
14,9533.03599827459,9729.644190899042,66.14946607766132,-40.989495320809695,546.792250240815
15,9488.412750384108,9671.250641526573,66.14946607766132,-40.989495320809695,546.792250240815
16,9460.353210557081,8922.289544594614,66.14946607766132,-40.989495320809695,546.792250240815
17,9447.431539545847,8301.372274962123,66.14946607766132,-40.989495320809695,546.792250240815
18,9421.546246399737,8261.833006222983,66.14946607766132,-40.989495320809695,546.792250240815
19,8703.676356498587,8272.109836543525,66.14946607766132,-40.989495320809695,546.792250240815
20,7951.029381668497,8092.178838205093,66.14946607766132,-40.989495320809695,546.792250240815
21,7291.850814663506,7195.486693667113,66.14946607766132,-40.989495320809695,546.792250240815
22,6027.834027818847,6160.652298791319,66.14946607766132,-40.989495320809695,546.792250240815
23,5586.044030120282,5831.974755593751,66.14946607766132,-40.989495320809695,546.792250240815
