HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1155.012111152254,1155.1896256666928,0.0,0.0,211.3298717901974
1,1154.8168641305904,1155.18962566669,0.0,0.0,211.3298717901974
2,1154.8168641305847,1155.1896256666846,0.0,0.0,211.3298717901974
3,1163.1766733922602,1155.559069706848,0.0,0.0,211.3298717901974
4,1225.1435740971447,1158.1369476318368,0.0,0.0,211.3298717901974
5,1364.6057460974819,1167.8066641000573,0.0,0.0,211.3298717901974
6,1610.3768469566085,1179.5421289297235,0.0,0.0,211.3298717901974
7,1880.7472779723364,1193.3049809382553,0.0,0.0,211.3298717901974
8,2111.4575644306706,1200.624813373273,0.0,0.0,211.3298717901974
9,2215.6910423775653,1203.70403583233,0.0,0.0,211.3298717901974
10,2207.757015535196,1203.7370147705076,0.0,0.0,211.3298717901974
11,2210.0878677075784,1200.4872600848862,0.0,0.0,211.3298717901974
12,2201.3354052547247,1189.6741761427738,0.0,0.0,211.3298717901974
13,2163.1141546841286,1177.7504378098718,0.0,0.0,211.3298717901974
14,2113.967138765406,1162.719250605656,0.0,0.0,211.3298717901974
15,2024.2460642847482,1157.8321544940657,0.0,0.0,211.3298717901974
16,1860.7709175197606,1157.1860257662283,0.0,0.0,211.3298717901974
17,1616.629196927007,1157.1199147151062,0.0,0.0,211.3298717901974
18,1362.1036846993904,1157.0080278836754,0.0,0.0,211.3298717901974
19,1223.356789775267,1156.8886384230393,0.0,0.0,211.3298717901974
20,1187.259510259526,1156.768916790303,0.0,0.0,211.3298717901974
21,1175.9646056895106,1156.557993962214,0.0,0.0,211.3298717901974
22,1165.6202009062217,1155.898416372444,0.0,0.0,211.3298717901974
23,1156.7035910654015,1154.4681642972494,0.0,0.0,211.3298717901974
