HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1315.0214380724346,1323.7567690335784,0.0,0.0,280.1446128300014
1,939.274932042835,970.1651728703478,0.0,0.0,280.1446128300014
2,772.4967419854217,889.0863013634162,0.0,0.0,280.1446128300014
3,935.5371409449724,1107.8581507756314,0.0,0.0,280.1446128300014
4,1393.2172699559178,1501.7620638333801,0.0,0.0,280.1446128300014
5,1953.2316978717429,1945.709336500896,0.0,0.0,280.1446128300014
6,2534.1559642339716,2409.7671696589505,0.0,0.0,280.1446128300014
7,3214.2226875860442,2994.7133225661137,0.0,0.0,280.1446128300014
8,3953.1764640954148,3677.8250333345836,0.0,0.0,280.1446128300014
9,4564.640111462801,4270.841447096596,0.0,0.0,280.1446128300014
10,4910.609892278786,4616.033531775841,0.0,0.0,280.1446128300014
11,5026.563095852773,4732.189490685096,0.0,0.0,280.1446128300014
12,5042.534721286804,4748.175349308905,0.0,0.0,280.1446128300014
13,5043.058941720539,4748.4825110802285,0.0,0.0,280.1446128300014
14,5043.014532447297,4747.101778470551,0.0,0.0,280.1446128300014
15,5036.899468315959,4742.50318791316,0.0,0.0,280.1446128300014
16,4985.805753861357,4714.413719764121,0.0,0.0,280.1446128300014
17,4840.204935008076,4626.271277794466,0.0,0.0,280.1446128300014
18,4601.2218929597475,4453.609595665561,0.0,0.0,280.1446128300014
19,4242.119836566062,4152.526679405799,0.0,0.0,280.1446128300014
20,3712.7054345141983,3680.317601130557,0.0,0.0,280.1446128300014
21,3071.111004474987,3076.447523850658,0.0,0.0,280.1446128300014
22,2416.391641784906,2432.1834129920335,0.0,0.0,280.1446128300014
23,1798.5308688226235,1807.0419170673058,0.0,0.0,280.1446128300014
