HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,6313.54604623128,6441.357872596157,0.0,0.0,1381.1796634747611
1,5938.715616394198,6437.980393629829,0.0,0.0,1381.1796634747611
2,6567.4625669748275,7268.010084885744,0.0,0.0,1381.1796634747611
3,8976.116051919074,8245.3280217098,0.0,0.0,1381.1796634747611
4,13640.182136389456,9904.97690523588,0.0,0.0,1381.1796634747611
5,18543.064314684987,12177.240431565479,0.0,0.0,1381.1796634747611
6,22135.288426425268,14253.968073918255,0.0,0.0,1381.1796634747611
7,24364.879557291617,15666.58645395137,0.0,0.0,1381.1796634747611
8,25471.520923132117,16315.268047626196,0.0,0.0,1381.1796634747611
9,26085.060558099747,16671.427753155025,0.0,0.0,1381.1796634747611
10,26502.575416067946,16915.786639873804,0.0,0.0,1381.1796634747611
11,26703.747698904397,16846.05477201023,0.0,0.0,1381.1796634747611
12,26822.903829172585,16616.778799203792,0.0,0.0,1381.1796634747611
13,26843.241499042113,16423.160785381613,0.0,0.0,1381.1796634747611
14,26192.300979555683,16305.051842322719,0.0,0.0,1381.1796634747611
15,24851.524567468798,16160.320519080542,0.0,0.0,1381.1796634747611
16,22633.871224706694,15608.875873272247,0.0,0.0,1381.1796634747611
17,19682.696509817986,15114.183218149024,0.0,0.0,1381.1796634747611
18,17079.72022045608,14385.124868539655,0.0,0.0,1381.1796634747611
19,14624.124640804475,12888.72471266527,0.0,0.0,1381.1796634747611
20,12299.262208902124,11323.060678335336,0.0,0.0,1381.1796634747611
21,10680.812896611678,9889.711256760822,0.0,0.0,1381.1796634747611
22,8802.811768513571,8172.417306753302,0.0,0.0,1381.1796634747611
23,7250.015668028786,7059.55447152944,0.0,0.0,1381.1796634747611
