HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,401.5488421730382,370.9901832443618,-66.03568102903101,-19.921081196392734,674.2286479647526
1,448.240996911526,397.4561224541329,-66.03568102903101,-19.921081196392734,674.2286479647526
2,459.9970300006348,422.4969358603418,-66.03568102903101,-19.921081196392734,674.2286479647526
3,551.2149885144272,391.8461591955794,-66.03568102903101,-19.921081196392734,674.2286479647526
4,545.0676877583085,462.1198272349715,-66.03568102903101,-19.921081196392734,674.2286479647526
5,1612.314326550987,454.22735024504897,-66.03568102903101,-19.921081196392734,674.2286479647526
6,2898.659340388503,721.3239622068288,-66.03568102903101,-19.921081196392734,674.2286479647526
7,3955.5940318791254,917.9237729289075,-66.03568102903101,-19.921081196392734,674.2286479647526
8,3718.799415591374,843.7457794234386,-66.03568102903101,-19.921081196392734,674.2286479647526
9,3596.7134726334057,730.3872845369233,-66.03568102903101,-19.921081196392734,674.2286479647526
10,3539.196539321254,650.3686874071631,-66.03568102903101,-19.921081196392734,674.2286479647526
11,3478.3447620737156,632.591079078383,-66.03568102903101,-19.921081196392734,674.2286479647526
12,3455.637798514464,541.4084868540141,-66.03568102903101,-19.921081196392734,674.2286479647526
13,3454.521246454406,600.6878022017919,-66.03568102903101,-19.921081196392734,674.2286479647526
14,3454.105626681261,482.3880261013352,-66.03568102903101,-19.921081196392734,674.2286479647526
15,3436.419895458938,446.03104626419065,-66.03568102903101,-19.921081196392734,674.2286479647526
16,3392.2024078354857,358.2064706006863,-66.03568102903101,-19.921081196392734,674.2286479647526
17,1854.3745000267959,318.3523281928068,-66.03568102903101,-19.921081196392734,674.2286479647526
18,408.88568470480766,343.9630344862534,-66.03568102903101,-19.921081196392734,674.2286479647526
19,370.3765502058555,368.6788535298882,-66.03568102903101,-19.921081196392734,674.2286479647526
20,428.2482398391609,372.64205393691833,-66.03568102903101,-19.921081196392734,674.2286479647526
21,327.70809072933866,391.30956012712755,-66.03568102903101,-19.921081196392734,674.2286479647526
22,392.71100580878993,457.02527278524985,-66.03568102903101,-19.921081196392734,674.2286479647526
23,385.04064759594917,481.3273214505574,-66.03568102903101,-19.921081196392734,674.2286479647526
